2026-05-23 10:39:35,300 | WARNING | aiogram.dispatcher | Sleep for 5.002422 seconds and try again... (tryings = 38, bot id = 8628319369)
2026-05-23 10:40:01,355 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:40:01,356 | WARNING | aiogram.dispatcher | Sleep for 4.938053 seconds and try again... (tryings = 39, bot id = 8628319369)
2026-05-23 10:40:27,347 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:40:27,348 | WARNING | aiogram.dispatcher | Sleep for 4.985165 seconds and try again... (tryings = 40, bot id = 8628319369)
2026-05-23 10:40:53,379 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:40:53,380 | WARNING | aiogram.dispatcher | Sleep for 5.138181 seconds and try again... (tryings = 41, bot id = 8628319369)
2026-05-23 10:41:19,585 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:41:19,587 | WARNING | aiogram.dispatcher | Sleep for 4.986510 seconds and try again... (tryings = 42, bot id = 8628319369)
2026-05-23 10:41:45,630 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:41:45,631 | WARNING | aiogram.dispatcher | Sleep for 4.940048 seconds and try again... (tryings = 43, bot id = 8628319369)
2026-05-23 10:42:11,639 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:42:11,645 | WARNING | aiogram.dispatcher | Sleep for 4.936876 seconds and try again... (tryings = 44, bot id = 8628319369)
2026-05-23 10:42:37,622 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:42:37,624 | WARNING | aiogram.dispatcher | Sleep for 5.049846 seconds and try again... (tryings = 45, bot id = 8628319369)
2026-05-23 10:43:03,741 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:43:03,742 | WARNING | aiogram.dispatcher | Sleep for 4.878057 seconds and try again... (tryings = 46, bot id = 8628319369)
2026-05-23 10:43:29,660 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:43:29,661 | WARNING | aiogram.dispatcher | Sleep for 4.954655 seconds and try again... (tryings = 47, bot id = 8628319369)
2026-05-23 10:43:55,701 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:43:55,702 | WARNING | aiogram.dispatcher | Sleep for 5.044392 seconds and try again... (tryings = 48, bot id = 8628319369)
2026-05-23 10:44:21,812 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:44:21,813 | WARNING | aiogram.dispatcher | Sleep for 5.010265 seconds and try again... (tryings = 49, bot id = 8628319369)
2026-05-23 10:44:47,866 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
